,date,new_cases_smoothed,new_deaths_smoothed,new_vaccinations_smoothed,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers
9468,2021-03-07,58.57100000000001,0.28600000000000003,3368.0,11.373,109.861,7.04,1.9,38.8
9469,2021-03-08,58.57100000000001,0.28600000000000003,3816.0,11.373,109.861,7.04,1.9,38.8
9470,2021-03-09,61.143,0.14300000000000002,3295.0,11.373,109.861,7.04,1.9,38.8
9471,2021-03-10,61.714,0.0,3295.0,11.373,109.861,7.04,1.9,38.8
9472,2021-03-11,62.286,0.0,3787.0,11.373,109.861,7.04,1.9,38.8
9473,2021-03-12,62.57100000000001,0.0,4279.0,11.373,109.861,7.04,1.9,38.8
9474,2021-03-13,64.571,0.14300000000000002,4772.0,11.373,109.861,7.04,1.9,38.8
9475,2021-03-14,69.429,0.28600000000000003,4927.0,11.373,109.861,7.04,1.9,38.8
9476,2021-03-15,80.571,0.28600000000000003,5082.0,11.373,109.861,7.04,1.9,38.8
9477,2021-03-16,93.286,0.429,5238.0,11.373,109.861,7.04,1.9,38.8
9478,2021-03-17,123.143,0.5710000000000001,5393.0,11.373,109.861,7.04,1.9,38.8
9479,2021-03-18,128.0,0.5710000000000001,5056.0,11.373,109.861,7.04,1.9,38.8
9480,2021-03-19,130.714,0.7140000000000001,4719.0,11.373,109.861,7.04,1.9,38.8
9481,2021-03-20,136.571,0.5710000000000001,4383.0,11.373,109.861,7.04,1.9,38.8
9482,2021-03-21,125.143,0.429,4383.0,11.373,109.861,7.04,1.9,38.8
9483,2021-03-22,124.429,0.5710000000000001,4383.0,11.373,109.861,7.04,1.9,38.8
9484,2021-03-23,170.28599999999997,0.5710000000000001,4383.0,11.373,109.861,7.04,1.9,38.8
9485,2021-03-24,148.714,0.429,4383.0,11.373,109.861,7.04,1.9,38.8
9486,2021-03-25,135.571,0.429,5624.0,11.373,109.861,7.04,1.9,38.8
9487,2021-03-26,140.429,0.28600000000000003,6865.0,11.373,109.861,7.04,1.9,38.8
9488,2021-03-27,134.857,0.429,8106.0,11.373,109.861,7.04,1.9,38.8
9489,2021-03-28,133.0,0.5710000000000001,9347.0,11.373,109.861,7.04,1.9,38.8
9490,2021-03-29,128.143,0.429,10589.0,11.373,109.861,7.04,1.9,38.8
9491,2021-03-30,67.857,0.28600000000000003,11830.0,11.373,109.861,7.04,1.9,38.8
9492,2021-03-31,60.0,0.28600000000000003,13652.0,11.373,109.861,7.04,1.9,38.8
9493,2021-04-01,63.714,0.28600000000000003,14232.0,11.373,109.861,7.04,1.9,38.8
9494,2021-04-02,52.857,0.28600000000000003,14813.0,11.373,109.861,7.04,1.9,38.8
9495,2021-04-03,53.429,0.28600000000000003,15945.0,11.373,109.861,7.04,1.9,38.8
9496,2021-04-04,56.143,0.14300000000000002,17078.0,11.373,109.861,7.04,1.9,38.8
9497,2021-04-05,78.286,0.14300000000000002,18211.0,11.373,109.861,7.04,1.9,38.8
9498,2021-04-06,107.143,0.14300000000000002,20502.0,11.373,109.861,7.04,1.9,38.8
9499,2021-03-10,78.429,1.0,2806.0,2.839,280.033,6.15,0.9,14.2
9500,2021-03-11,76.286,0.7140000000000001,2806.0,2.839,280.033,6.15,0.9,14.2
9501,2021-03-12,75.0,0.7140000000000001,2806.0,2.839,280.033,6.15,0.9,14.2
9502,2021-03-13,61.714,0.429,2806.0,2.839,280.033,6.15,0.9,14.2
9503,2021-03-14,71.429,0.429,2806.0,2.839,280.033,6.15,0.9,14.2
9504,2021-03-15,89.14299999999999,0.5710000000000001,2806.0,2.839,280.033,6.15,0.9,14.2
9505,2021-03-16,91.714,0.7140000000000001,2806.0,2.839,280.033,6.15,0.9,14.2
9506,2021-03-17,105.0,0.857,2806.0,2.839,280.033,6.15,0.9,14.2
9507,2021-03-18,103.571,1.286,2806.0,2.839,280.033,6.15,0.9,14.2
9508,2021-03-19,106.0,1.286,2806.0,2.839,280.033,6.15,0.9,14.2
9509,2021-03-20,126.571,1.286,2806.0,2.839,280.033,6.15,0.9,14.2
9510,2021-03-21,121.143,1.286,2806.0,2.839,280.033,6.15,0.9,14.2
9511,2021-03-22,105.429,1.143,2806.0,2.839,280.033,6.15,0.9,14.2
9512,2021-03-23,117.857,1.143,2806.0,2.839,280.033,6.15,0.9,14.2
9513,2021-03-24,96.429,1.0,2806.0,2.839,280.033,6.15,0.9,14.2
9514,2021-02-16,5.5710000000000015,0.28600000000000003,63.0,10.014,228.467,10.97,14.1,33.1
9515,2021-02-17,4.5710000000000015,0.28600000000000003,63.0,10.014,228.467,10.97,14.1,33.1
9516,2021-02-18,4.857,0.28600000000000003,63.0,10.014,228.467,10.97,14.1,33.1
9517,2021-02-19,4.143,0.14300000000000002,63.0,10.014,228.467,10.97,14.1,33.1
9518,2021-02-20,4.857,0.14300000000000002,63.0,10.014,228.467,10.97,14.1,33.1
9519,2021-02-21,5.4289999999999985,0.14300000000000002,63.0,10.014,228.467,10.97,14.1,33.1
9520,2021-02-22,5.143,0.14300000000000002,63.0,10.014,228.467,10.97,14.1,33.1
9521,2021-02-23,4.2860000000000005,0.14300000000000002,70.0,10.014,228.467,10.97,14.1,33.1
9522,2021-02-24,3.857,0.14300000000000002,76.0,10.014,228.467,10.97,14.1,33.1
9523,2021-02-25,4.4289999999999985,0.14300000000000002,83.0,10.014,228.467,10.97,14.1,33.1
9524,2021-02-26,5.4289999999999985,0.14300000000000002,90.0,10.014,228.467,10.97,14.1,33.1
9525,2021-02-27,4.143,0.0,97.0,10.014,228.467,10.97,14.1,33.1
9526,2021-03-13,604.143,27.429,743.0,8.001,318.991,8.52,1.1,65.8
9527,2021-03-14,590.0,26.857,1038.0,8.001,318.991,8.52,1.1,65.8
9528,2021-03-15,586.714,25.571,852.0,8.001,318.991,8.52,1.1,65.8
9529,2021-03-16,580.0,23.0,908.0,8.001,318.991,8.52,1.1,65.8
9530,2021-03-17,581.571,24.429,942.0,8.001,318.991,8.52,1.1,65.8
9531,2021-03-18,565.429,25.286,964.0,8.001,318.991,8.52,1.1,65.8
9532,2021-03-19,594.143,25.286,980.0,8.001,318.991,8.52,1.1,65.8
9533,2021-03-20,592.571,23.857,1276.0,8.001,318.991,8.52,1.1,65.8
9534,2021-03-21,553.143,22.429,1489.0,8.001,318.991,8.52,1.1,65.8
9535,2021-03-22,542.714,23.571,2209.0,8.001,318.991,8.52,1.1,65.8
9536,2021-03-23,547.714,25.857,2630.0,8.001,318.991,8.52,1.1,65.8
9537,2021-03-24,545.0,24.857,3189.0,8.001,318.991,8.52,1.1,65.8
9538,2021-03-25,586.0,24.714,3749.0,8.001,318.991,8.52,1.1,65.8
9539,2021-03-26,572.286,25.429,4570.0,8.001,318.991,8.52,1.1,65.8
9540,2021-03-27,614.0,25.571,4948.0,8.001,318.991,8.52,1.1,65.8
9541,2021-03-28,694.143,27.0,5172.0,8.001,318.991,8.52,1.1,65.8
9542,2021-03-29,749.429,27.286,5010.0,8.001,318.991,8.52,1.1,65.8
9543,2021-03-30,809.143,25.429,5067.0,8.001,318.991,8.52,1.1,65.8
9544,2021-03-31,966.286,25.0,4985.0,8.001,318.991,8.52,1.1,65.8
9545,2021-04-01,1038.714,25.714,4903.0,8.001,318.991,8.52,1.1,65.8
9546,2021-04-02,1164.143,29.429,4559.0,8.001,318.991,8.52,1.1,65.8
9547,2021-04-03,1233.143,32.286,5118.0,8.001,318.991,8.52,1.1,65.8
9548,2021-04-04,1354.1429999999998,32.857,5692.0,8.001,318.991,8.52,1.1,65.8
9549,2021-04-05,1429.714,33.286,6424.0,8.001,318.991,8.52,1.1,65.8
9550,2021-04-06,1553.1429999999998,35.857,6773.0,8.001,318.991,8.52,1.1,65.8
9551,2021-01-14,9814.143,175.857,279452.0,8.152999999999999,171.285,12.13,14.1,41.1
9552,2021-01-15,9362.0,173.429,308326.0,8.152999999999999,171.285,12.13,14.1,41.1
9553,2021-01-16,9078.143,171.571,225634.0,8.152999999999999,171.285,12.13,14.1,41.1
9554,2021-01-17,8692.143,170.0,176613.0,8.152999999999999,171.285,12.13,14.1,41.1
9555,2021-01-18,8069.571,168.571,166482.0,8.152999999999999,171.285,12.13,14.1,41.1
9556,2021-01-19,7642.286,168.0,158439.0,8.152999999999999,171.285,12.13,14.1,41.1
9557,2021-01-20,7196.714,166.0,150356.0,8.152999999999999,171.285,12.13,14.1,41.1
9558,2021-01-21,6814.857,163.571,120115.0,8.152999999999999,171.285,12.13,14.1,41.1
9559,2021-01-22,6479.571,160.714,83651.0,8.152999999999999,171.285,12.13,14.1,41.1
9560,2021-01-23,6237.571,157.286,78569.0,8.152999999999999,171.285,12.13,14.1,41.1
9561,2021-01-24,6072.0,153.714,76886.0,8.152999999999999,171.285,12.13,14.1,41.1
9562,2021-01-25,6040.571,149.857,67192.0,8.152999999999999,171.285,12.13,14.1,41.1
9563,2021-01-26,6081.286,145.143,65663.0,8.152999999999999,171.285,12.13,14.1,41.1
9564,2021-01-27,6231.857,141.286,67155.0,8.152999999999999,171.285,12.13,14.1,41.1
9565,2021-01-28,6373.286,137.857,82474.0,8.152999999999999,171.285,12.13,14.1,41.1
9566,2021-01-29,6508.286,135.286,103734.0,8.152999999999999,171.285,12.13,14.1,41.1
9567,2021-01-30,6653.286,133.143,104854.0,8.152999999999999,171.285,12.13,14.1,41.1
9568,2021-01-31,6836.857,131.429,105941.0,8.152999999999999,171.285,12.13,14.1,41.1
9569,2021-02-01,7133.571,129.571,119078.0,8.152999999999999,171.285,12.13,14.1,41.1
9570,2021-02-02,7232.429,127.571,116994.0,8.152999999999999,171.285,12.13,14.1,41.1
9571,2021-02-03,7320.0,125.429,117243.0,8.152999999999999,171.285,12.13,14.1,41.1
9572,2021-02-04,7410.0,123.143,114747.0,8.152999999999999,171.285,12.13,14.1,41.1
9573,2021-02-05,7551.286,120.143,90207.0,8.152999999999999,171.285,12.13,14.1,41.1
9574,2021-02-06,7697.857,117.143,91551.0,8.152999999999999,171.285,12.13,14.1,41.1
9575,2021-02-07,7713.286,114.857,89180.0,8.152999999999999,171.285,12.13,14.1,41.1
9576,2021-02-08,7768.143,111.857,75415.0,8.152999999999999,171.285,12.13,14.1,41.1
9577,2021-02-09,7888.286,108.714,71925.0,8.152999999999999,171.285,12.13,14.1,41.1
9578,2021-02-10,7965.429,105.571,64548.0,8.152999999999999,171.285,12.13,14.1,41.1
9579,2021-02-11,7919.857,102.857,49331.0,8.152999999999999,171.285,12.13,14.1,41.1
9580,2021-02-12,7900.143,101.0,120650.0,8.152999999999999,171.285,12.13,14.1,41.1
9581,2021-02-13,7872.857,98.857,158311.0,8.152999999999999,171.285,12.13,14.1,41.1
9582,2021-02-14,7818.143,96.286,173515.0,8.152999999999999,171.285,12.13,14.1,41.1
9583,2021-02-15,7795.571,94.571,216832.0,8.152999999999999,171.285,12.13,14.1,41.1
9584,2021-02-16,7691.286,93.429,271154.0,8.152999999999999,171.285,12.13,14.1,41.1
9585,2021-02-17,7503.143,92.143,346927.0,8.152999999999999,171.285,12.13,14.1,41.1
9586,2021-02-18,7453.286,90.571,435596.0,8.152999999999999,171.285,12.13,14.1,41.1
9587,2021-02-19,7404.143,88.429,422478.0,8.152999999999999,171.285,12.13,14.1,41.1
9588,2021-02-20,7425.714,86.571,403373.0,8.152999999999999,171.285,12.13,14.1,41.1
9589,2021-02-21,7462.714,84.14299999999999,392390.0,8.152999999999999,171.285,12.13,14.1,41.1
9590,2021-02-22,7485.429,82.286,379325.0,8.152999999999999,171.285,12.13,14.1,41.1
9591,2021-02-23,7657.0,80.143,379816.0,8.152999999999999,171.285,12.13,14.1,41.1
9592,2021-02-24,7976.429,78.143,342299.0,8.152999999999999,171.285,12.13,14.1,41.1
9593,2021-02-25,8309.429,76.714,297776.0,8.152999999999999,171.285,12.13,14.1,41.1
9594,2021-02-26,8564.571,75.571,276729.0,8.152999999999999,171.285,12.13,14.1,41.1
9595,2021-02-27,8755.429,74.286,283038.0,8.152999999999999,171.285,12.13,14.1,41.1
9596,2021-02-28,9023.714,72.714,282292.0,8.152999999999999,171.285,12.13,14.1,41.1
9597,2021-03-01,9279.0,71.429,276774.0,8.152999999999999,171.285,12.13,14.1,41.1
9598,2021-03-02,9669.0,70.429,254877.0,8.152999999999999,171.285,12.13,14.1,41.1
9599,2021-03-03,9948.857,69.429,242550.0,8.152999999999999,171.285,12.13,14.1,41.1
9600,2021-03-04,10198.857,68.714,225759.0,8.152999999999999,171.285,12.13,14.1,41.1
9601,2021-03-05,10498.428999999998,67.0,208212.0,8.152999999999999,171.285,12.13,14.1,41.1
9602,2021-03-06,10866.571000000002,66.0,195547.0,8.152999999999999,171.285,12.13,14.1,41.1
9603,2021-03-07,11261.286,65.857,195639.0,8.152999999999999,171.285,12.13,14.1,41.1
9604,2021-03-08,11736.143,65.143,175323.0,8.152999999999999,171.285,12.13,14.1,41.1
9605,2021-03-09,12010.143,64.857,164193.0,8.152999999999999,171.285,12.13,14.1,41.1
9606,2021-03-10,12443.857,65.143,148962.0,8.152999999999999,171.285,12.13,14.1,41.1
9607,2021-03-11,12833.0,64.429,134637.0,8.152999999999999,171.285,12.13,14.1,41.1
9608,2021-03-12,13352.857,65.0,140855.0,8.152999999999999,171.285,12.13,14.1,41.1
9609,2021-03-13,13826.0,65.143,148525.0,8.152999999999999,171.285,12.13,14.1,41.1
9610,2021-03-14,14139.0,65.571,153535.0,8.152999999999999,171.285,12.13,14.1,41.1
9611,2021-03-15,14465.857,65.429,179947.0,8.152999999999999,171.285,12.13,14.1,41.1
9612,2021-03-16,14893.571000000002,66.143,210472.0,8.152999999999999,171.285,12.13,14.1,41.1
9613,2021-03-17,15515.857,67.0,254566.0,8.152999999999999,171.285,12.13,14.1,41.1
9614,2021-03-18,16373.428999999998,69.571,275570.0,8.152999999999999,171.285,12.13,14.1,41.1
9615,2021-03-19,17243.286,72.571,300329.0,8.152999999999999,171.285,12.13,14.1,41.1
9616,2021-03-20,18097.429,76.857,300924.0,8.152999999999999,171.285,12.13,14.1,41.1
9617,2021-03-21,19104.571,81.714,295090.0,8.152999999999999,171.285,12.13,14.1,41.1
9618,2021-03-22,20063.571,89.429,286334.0,8.152999999999999,171.285,12.13,14.1,41.1
9619,2021-03-23,21411.143,99.0,270410.0,8.152999999999999,171.285,12.13,14.1,41.1
9620,2021-03-24,22961.143,109.429,261089.0,8.152999999999999,171.285,12.13,14.1,41.1
9621,2021-03-25,24201.429,120.286,256561.0,8.152999999999999,171.285,12.13,14.1,41.1
9622,2021-03-26,25351.571,129.714,235239.0,8.152999999999999,171.285,12.13,14.1,41.1
9623,2021-03-27,26631.571,137.714,231844.0,8.152999999999999,171.285,12.13,14.1,41.1
9624,2021-03-28,27864.429,145.0,249034.0,8.152999999999999,171.285,12.13,14.1,41.1
9625,2021-03-29,29319.857000000004,150.286,240473.0,8.152999999999999,171.285,12.13,14.1,41.1
9626,2021-03-30,30908.571,152.714,244614.0,8.152999999999999,171.285,12.13,14.1,41.1
9627,2021-03-31,32271.429,153.571,266417.0,8.152999999999999,171.285,12.13,14.1,41.1
9628,2021-04-01,33996.429,156.286,274468.0,8.152999999999999,171.285,12.13,14.1,41.1
9629,2021-04-02,35886.0,160.0,260846.0,8.152999999999999,171.285,12.13,14.1,41.1
9630,2021-04-03,37991.0,165.0,278609.0,8.152999999999999,171.285,12.13,14.1,41.1
9631,2021-04-04,39839.571,169.571,268872.0,8.152999999999999,171.285,12.13,14.1,41.1
9632,2021-04-05,41289.143,175.143,292045.0,8.152999999999999,171.285,12.13,14.1,41.1
9633,2021-04-06,43043.571,183.143,295202.0,8.152999999999999,171.285,12.13,14.1,41.1
9634,2021-01-11,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9635,2021-01-12,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9636,2021-01-13,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9637,2021-01-14,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9638,2021-01-15,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9639,2021-01-16,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9640,2021-01-17,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9641,2021-01-18,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9642,2021-01-19,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9643,2021-01-20,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9644,2021-01-21,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9645,2021-01-22,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9646,2021-01-23,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9647,2021-01-24,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9648,2021-01-25,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9649,2021-01-26,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9650,2021-01-27,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9651,2021-01-28,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9652,2021-01-29,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9653,2021-01-30,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9654,2021-01-31,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9655,2021-02-01,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9656,2021-02-02,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9657,2021-02-03,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9658,2021-02-04,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9659,2021-02-05,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9660,2021-02-06,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9661,2021-02-07,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9662,2021-02-08,1038.143,17.285999999999998,222.0,11.373,197.093,7.29,14.1,33.1
9663,2021-02-09,1038.143,17.285999999999998,211.0,11.373,197.093,7.29,14.1,33.1
9664,2021-02-10,1038.143,17.285999999999998,199.0,11.373,197.093,7.29,14.1,33.1
9665,2021-02-11,1038.143,17.285999999999998,188.0,11.373,197.093,7.29,14.1,33.1
9666,2021-02-12,1038.143,17.285999999999998,177.0,11.373,197.093,7.29,14.1,33.1
9667,2021-02-13,1038.143,17.285999999999998,165.0,11.373,197.093,7.29,14.1,33.1
9668,2021-02-14,1038.143,17.285999999999998,154.0,11.373,197.093,7.29,14.1,33.1
9669,2021-02-15,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9670,2021-02-16,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9671,2021-02-17,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9672,2021-02-18,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9673,2021-02-19,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9674,2021-02-20,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9675,2021-02-21,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9676,2021-02-22,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9677,2021-02-23,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9678,2021-02-24,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9679,2021-02-25,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9680,2021-02-26,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9681,2021-02-27,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9682,2021-02-28,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9683,2021-03-01,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9684,2021-03-02,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9685,2021-03-03,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9686,2021-03-04,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9687,2021-03-05,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9688,2021-03-06,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9689,2021-03-07,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9690,2021-03-08,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9691,2021-03-09,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9692,2021-03-10,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9693,2021-03-11,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9694,2021-03-12,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9695,2021-03-13,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9696,2021-03-14,1038.143,17.285999999999998,143.0,11.373,197.093,7.29,14.1,33.1
9697,2021-03-15,1038.143,17.285999999999998,156.0,11.373,197.093,7.29,14.1,33.1
9698,2021-03-16,1038.143,17.285999999999998,169.0,11.373,197.093,7.29,14.1,33.1
9699,2021-03-17,1038.143,17.285999999999998,183.0,11.373,197.093,7.29,14.1,33.1
9700,2021-03-18,1038.143,17.285999999999998,196.0,11.373,197.093,7.29,14.1,33.1
9701,2021-03-19,1038.143,17.285999999999998,209.0,11.373,197.093,7.29,14.1,33.1
9702,2021-03-20,1038.143,17.285999999999998,223.0,11.373,197.093,7.29,14.1,33.1
9703,2021-03-21,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
9704,2021-03-10,16.0,0.0,338.0,2.168,213.333,2.5,3.4,16.7
9705,2021-03-11,15.571,0.0,338.0,2.168,213.333,2.5,3.4,16.7
9706,2021-03-12,13.143,0.0,338.0,2.168,213.333,2.5,3.4,16.7
9707,2021-03-13,13.143,0.0,304.0,2.168,213.333,2.5,3.4,16.7
9708,2021-03-14,16.714000000000002,0.0,243.0,2.168,213.333,2.5,3.4,16.7
9709,2021-03-15,16.0,0.0,474.0,2.168,213.333,2.5,3.4,16.7
9710,2021-03-16,14.714,0.0,669.0,2.168,213.333,2.5,3.4,16.7
9711,2021-03-17,12.429,0.0,1083.0,2.168,213.333,2.5,3.4,16.7
9712,2021-03-18,12.857,0.0,1764.0,2.168,213.333,2.5,3.4,16.7
9713,2021-03-19,15.286,0.0,2361.0,2.168,213.333,2.5,3.4,16.7
9714,2021-03-20,15.286,0.0,2542.0,2.168,213.333,2.5,3.4,16.7
9715,2021-03-21,12.857,0.0,3187.0,2.168,213.333,2.5,3.4,16.7
9716,2021-03-22,13.714,0.0,3288.0,2.168,213.333,2.5,3.4,16.7
9717,2021-03-23,18.0,0.0,3977.0,2.168,213.333,2.5,3.4,16.7
9718,2021-03-24,16.0,0.0,5503.0,2.168,213.333,2.5,3.4,16.7
9719,2021-03-25,15.571,0.0,4805.0,2.168,213.333,2.5,3.4,16.7
9720,2021-03-26,14.286,0.14300000000000002,4160.0,2.168,213.333,2.5,3.4,16.7
9721,2021-03-27,16.570999999999998,0.14300000000000002,5876.0,2.168,213.333,2.5,3.4,16.7
9722,2021-03-28,17.570999999999998,0.14300000000000002,6596.0,2.168,213.333,2.5,3.4,16.7
9723,2021-03-29,19.0,0.14300000000000002,7854.0,2.168,213.333,2.5,3.4,16.7
9724,2021-03-30,17.143,0.14300000000000002,8239.0,2.168,213.333,2.5,3.4,16.7
9725,2021-03-31,21.143,0.14300000000000002,7377.0,2.168,213.333,2.5,3.4,16.7
9726,2021-04-01,22.143,0.14300000000000002,8472.0,2.168,213.333,2.5,3.4,16.7
9727,2021-04-02,24.714,0.0,9599.0,2.168,213.333,2.5,3.4,16.7
9728,2021-04-03,27.857,0.0,8801.0,2.168,213.333,2.5,3.4,16.7
9729,2021-04-04,24.0,0.0,8562.0,2.168,213.333,2.5,3.4,16.7
9730,2021-02-25,5686.714,114.286,1179.0,16.462,539.849,7.11,13.5,47.4
9731,2021-02-26,5888.429,118.0,1446.0,16.462,539.849,7.11,13.5,47.4
9732,2021-02-27,6149.0,128.857,994.0,16.462,539.849,7.11,13.5,47.4
9733,2021-02-28,6334.0,133.429,966.0,16.462,539.849,7.11,13.5,47.4
9734,2021-03-01,6484.143,135.571,949.0,16.462,539.849,7.11,13.5,47.4
9735,2021-03-02,6646.143,137.143,1122.0,16.462,539.849,7.11,13.5,47.4
9736,2021-03-03,6841.0,142.429,1344.0,16.462,539.849,7.11,13.5,47.4
9737,2021-03-04,7112.571,150.714,1592.0,16.462,539.849,7.11,13.5,47.4
9738,2021-03-05,7418.143,154.429,1815.0,16.462,539.849,7.11,13.5,47.4
9739,2021-03-06,7555.286,155.143,1985.0,16.462,539.849,7.11,13.5,47.4
9740,2021-03-07,7744.714,156.857,1989.0,16.462,539.849,7.11,13.5,47.4
9741,2021-03-08,7926.714,162.286,2030.0,16.462,539.849,7.11,13.5,47.4
9742,2021-03-09,7627.286,149.714,2370.0,16.462,539.849,7.11,13.5,47.4
9743,2021-03-10,7502.429,154.429,2830.0,16.462,539.849,7.11,13.5,47.4
9744,2021-03-11,7360.714,164.143,3679.0,16.462,539.849,7.11,13.5,47.4
9745,2021-03-12,7756.714,172.429,4540.0,16.462,539.849,7.11,13.5,47.4
9746,2021-03-13,8345.143,184.571,4871.0,16.462,539.849,7.11,13.5,47.4
9747,2021-03-14,8606.0,190.429,5030.0,16.462,539.849,7.11,13.5,47.4
9748,2021-03-15,8777.714,193.286,6138.0,16.462,539.849,7.11,13.5,47.4
9749,2021-03-16,9687.143,220.143,7703.0,16.462,539.849,7.11,13.5,47.4
9750,2021-03-17,10464.429,230.0,9048.0,16.462,539.849,7.11,13.5,47.4
9751,2021-03-18,11315.286,230.857,8613.0,16.462,539.849,7.11,13.5,47.4
9752,2021-03-19,11728.428999999998,234.857,8114.0,16.462,539.849,7.11,13.5,47.4
9753,2021-03-20,12014.143,237.143,8168.0,16.462,539.849,7.11,13.5,47.4
9754,2021-03-21,12316.857,239.857,8267.0,16.462,539.849,7.11,13.5,47.4
9755,2021-03-22,12474.0,244.0,8549.0,16.462,539.849,7.11,13.5,47.4
9756,2021-03-23,12736.0,254.143,11170.0,16.462,539.849,7.11,13.5,47.4
9757,2021-03-24,13071.0,261.857,11602.0,16.462,539.849,7.11,13.5,47.4
9758,2021-03-25,13302.286,275.143,13391.0,16.462,539.849,7.11,13.5,47.4
9759,2021-03-26,13629.286,284.286,12856.0,16.462,539.849,7.11,13.5,47.4
9760,2021-03-27,13936.428999999998,288.4290000000001,12584.0,16.462,539.849,7.11,13.5,47.4
9761,2021-03-28,14052.428999999998,293.857,12491.0,16.462,539.849,7.11,13.5,47.4
9762,2021-03-29,14121.857,296.4290000000001,12996.0,16.462,539.849,7.11,13.5,47.4
9763,2021-03-30,13991.0,289.286,10854.0,16.462,539.849,7.11,13.5,47.4
9764,2021-03-31,13573.714,298.286,10687.0,16.462,539.849,7.11,13.5,47.4
9765,2021-04-01,13705.0,306.857,10796.0,16.462,539.849,7.11,13.5,47.4
9766,2021-04-02,13958.857,322.571,13188.0,16.462,539.849,7.11,13.5,47.4
